query,page,clicks,impressions,ctr,position
オリエンタルラウンジ 大阪駅前店,https://suelog.jp/shops/1927,0,5,0,11.6
オリエンタルラウンジ 天満,https://suelog.jp/shops/2000,0,4,0,9
オリエンタルラウンジ大阪 駅前,https://suelog.jp/shops/1927,0,13,0,10.76923076923077
オリエンタルラウンジ大阪駅前,https://suelog.jp/shops/1927,0,74,0,10.027027027027026
オリエンタルラウンジ大阪駅前 レビュー,https://suelog.jp/shops/1927,0,16,0,10.6875
オリエンタルラウンジ大阪駅前 写真,https://suelog.jp/shops/1927,0,3,0,10.333333333333334
オリエンタルラウンジ大阪駅前店,https://suelog.jp/shops/1927,0,1,0,14
オリエンタルラウンジ天満,https://suelog.jp/shops/2000,0,1,0,11
オリエンタル大阪駅前,https://suelog.jp/shops/1927,0,25,0,9.56
オリラジ 大阪駅前,https://suelog.jp/shops/1927,0,1,0,11
オースリー 梅田,https://suelog.jp/shops/1924,0,13,0,11.384615384615385
オースリー梅田,https://suelog.jp/shops/1924,0,12,0,10.916666666666666
オーヨドアベニュー 梅田,https://suelog.jp/shops/297,0,1,0,9
カガヤキ,https://suelog.jp/shops/250,0,7,0,20.857142857142858
カガヤキ 福島,https://suelog.jp/shops/250,0,1,0,21
カクテルマシーン なんば,https://suelog.jp/shops/1762,0,2,0,11
カクテルマシーン 難波,https://suelog.jp/shops/1762,0,2,0,10
カクテルマシーン 難波店,https://suelog.jp/shops/1762,0,4,0,12.25
カクテルマシーンcocktail machine namba レビュー,https://suelog.jp/shops/1762,0,21,0,10.761904761904763
カクテルマシーン心斎橋店,https://suelog.jp/shops/1762,0,3,0,32.33333333333333
カジュアル和食 メゾンプラス,https://suelog.jp/shops/3374,0,8,0,24.875
カジュアル和食 メゾンプラス 梅田,https://suelog.jp/shops/3374,0,3,0,8
カドム 北新地,https://suelog.jp/shops/581,0,1,0,11
カフェ ピアッツア デル ポポロ,https://suelog.jp/shops/194,0,2,0,10
カフェ ミエル,https://suelog.jp/shops/1716,0,1,0,3
カフェ ミエル と は 飲み物,https://suelog.jp/shops/1716,0,8,0,1
カフェ 三番館,https://suelog.jp/shops/1741,0,1,0,9
カフェ 現在営業中,https://suelog.jp/shops/3461,0,1,0,1
カフェ&bar 梅田ホリックホテル内,https://suelog.jp/shops/2202,0,11,0,35.18181818181818
カフェ&バー grass グラス なんば心斎橋店,https://suelog.jp/shops/1315,0,8,0,32.375
カフェ&ビストロ for yu,https://suelog.jp/shops/934,0,9,0,11.333333333333334
カフェ&ビストロ for yu 写真,https://suelog.jp/shops/934,0,2,0,9.5
カフェアロンジ,https://suelog.jp/shops/1972,0,4,0,8.25
カフェクロス,https://suelog.jp/shops/3712,0,1,0,8
カフェド杏道麗,https://suelog.jp/shops/3447,0,9,0,5.222222222222222
カフェバーdonna,https://suelog.jp/shops/2735,0,2,0,41
カフェバーノーネーム,https://suelog.jp/shops/2970,0,2,0,18.5
カフェミエル,https://suelog.jp/shops/1716,0,5,0,3.6
カフェミエル 喫煙,https://suelog.jp/shops/1716,0,4,0,5.75
カフェミエル 喫煙,https://suelog.jp/shops/1716/shop_edit_requests/new,0,1,0,11
カフェミエル 喫煙,https://suelog.jp/shops/1716/shop_reports/new,0,1,0,7
カフェ・ド・プティ,https://suelog.jp/shops/2329,0,1,0,3
カフェ・プチ・アンドレ,https://suelog.jp/shops/3447,0,1,0,12
カフェ・ミエル,https://suelog.jp/shops/1716,0,2,0,3.5
カフェ三番館,https://suelog.jp/shops/1741,0,6,0,10.666666666666666
カフェ三番館なんば店,https://suelog.jp/shops/1741,0,9,0,8
カフェ三番館なんば店 メニュー,https://suelog.jp/shops/1741,0,9,0,10.222222222222221
カフェ英國屋 なんば本社,https://suelog.jp/shops/1773,0,1,0,7
カフェ英國屋 なんば本社 レビュー,https://suelog.jp/shops/1773,0,4,0,9.75
カフェ英國屋 なんば本社／なんばマルイ北通り店,https://suelog.jp/shops/1773,0,4,0,8.5
カフェ＆バー ａｌｌ ｂｌｕｅ（オールブルー）,https://suelog.jp/shops/2163,0,2,0,22
カラオケ バー 梅田,https://suelog.jp/shops/3274,0,1,0,60
カラオケbar neon,https://suelog.jp/shops/3274,0,2,0,33.5
カラオケかくれんぼ,https://suelog.jp/shops/442,0,1,0,1
カラオケまねきねこ 京橋店 レビュー,https://suelog.jp/shops/4103,0,1,0,11
カラオケまねきねこ 京橋店 写真,https://suelog.jp/shops/4103,0,1,0,6
カラオケカフェｔｏｍｏ,https://suelog.jp/shops/563,0,3,0,21
カラオケスタジオとも,https://suelog.jp/shops/563,0,2,0,39
カラオケトモ,https://suelog.jp/shops/563,0,9,0,32
カラオケバー neo 梅田2号店,https://suelog.jp/shops/3274,0,4,0,9
カラオケバー neo 梅田２号店 大阪市,https://suelog.jp/shops/3274,0,56,0,8.571428571428571
カラオケバー neo 梅田２号店 大阪市 レビュー,https://suelog.jp/shops/3274,0,72,0,5.763888888888889
カラオケバー ジーノ,https://suelog.jp/shops/2897,0,2,0,6.5
カラオケバー 近く,https://suelog.jp/shops/3941,0,1,0,36
カラオケバーneo,https://suelog.jp/shops/3274,0,14,0,8.857142857142858
カレー,https://suelog.jp/shops/576,0,1,0,1
カンジャン ケジャン 渡 梅田,https://suelog.jp/shops/2200,0,11,0,10.818181818181818
カンジャンケジャン渡 大阪西天満店,https://suelog.jp/shops/2200,0,4,0,17.75
カンジャンケジャン渡 梅田,https://suelog.jp/shops/2200,0,6,0,12.666666666666666
カードシャーク,https://suelog.jp/shops/1506,0,1,0,16
ガシウメガレージ,https://suelog.jp/shops/2282,0,36,0,7.555555555555555
ガストロパブ3fdiner,https://suelog.jp/shops/2906,0,3,0,8.666666666666668
ガルバ,https://suelog.jp/shops/3478,0,1,0,1
ガーブウィークス,https://suelog.jp/shops/3608,0,4,0,33.75
キタのみかん,https://suelog.jp/shops/3092,0,3,0,25.666666666666668
キッチン酒場 こぶた,https://suelog.jp/shops/747,0,5,0,21.6
キッチン酒場 こぶた,https://suelog.jp/shops/747/shop_edit_requests/new,0,5,0,35
キッチン酒場 こぶた,https://suelog.jp/shops/747/shop_reports/new,0,5,0,42.6
キッテ 喫煙所,https://suelog.jp/shops/2151/shop_reports/new,0,1,0,39
キミエール,https://suelog.jp/shops/3025,0,4,0,33.75
キャバレー 難波,https://suelog.jp/shops/1678,0,1,0,1
キヨミズホール,https://suelog.jp/shops/292,0,1,0,30
キングス バー,https://suelog.jp/shops/1467,0,1,0,6
キングス 喫煙所,https://suelog.jp/shops/1467,0,1,0,9
キーフェル,https://suelog.jp/shops/1964,0,1,0,4
キーフェル パフェ,https://suelog.jp/shops/2992,0,1,0,11
キーフェル 三番街,https://suelog.jp/shops/1964,0,4,0,9.5
キーフェル 阪急三番街,https://suelog.jp/shops/1964,0,5,0,10.4
キーフェル 阪急三番街店,https://suelog.jp/shops/1964,0,5,0,10.8
キーフェル三番街,https://suelog.jp/shops/1964,0,24,0,9.708333333333334
ギャラリーバー苺,https://suelog.jp/shops/1659,0,6,0,8.833333333333332
クラブ k,https://suelog.jp/shops/1725,0,1,0,1
クラブ 喫煙,https://suelog.jp/shops/1725,0,1,0,7
クラブk,https://suelog.jp/shops/1725,0,1,0,1
クワトロガット,https://suelog.jp/shops/1605,0,2,0,10.5
グラス シーシャ,https://suelog.jp/shops/1315,0,2,0,7.5
グラスシーシャ,https://suelog.jp/shops/1315,0,1,0,11
グランフロント 喫煙,https://suelog.jp/shops/261,0,2,0,11
グランフロント 喫煙所,https://suelog.jp/shops/261,0,2,0,22.5
グランフロント大阪 喫煙,https://suelog.jp/shops/261,0,1,0,12
グランフロント大阪 喫煙所,https://suelog.jp/shops/261,0,1,0,23
ケムリ 北浜,https://suelog.jp/shops/214,0,1,0,11
ゲイバー,https://suelog.jp/shops/3052,0,1,0,14
ゲイバー strawberry time,https://suelog.jp/shops/2917,0,2,0,7
ゲイバー 堂山,https://suelog.jp/shops/2892,0,1,0,62
ゲイバー 堂山,https://suelog.jp/shops/3052,0,1,0,28
ゲイバー 検索,https://suelog.jp/shops/3052,0,1,0,4
ゲームバー picoty,https://suelog.jp/shops/238,0,6,0,11
ゲームバーpicoty,https://suelog.jp/shops/238,0,12,0,7.833333333333333
ゲームバーpicoty レビュー,https://suelog.jp/shops/238,0,3,0,9
ゲームバーpicoty 大阪梅田,https://suelog.jp/shops/238,0,4,0,7
コアガリ,https://suelog.jp/shops/1573,0,1,0,23
ココヘッド カフェ 大阪,https://suelog.jp/shops/1913,0,1,0,48
コプチャンち 難波心斎橋店,https://suelog.jp/shops/1109,0,5,0,20.2
コミセン河家,https://suelog.jp/shops/1666,0,38,0,8.710526315789473
コーストスタジョーネビル,https://suelog.jp/shops/2995,0,1,0,11
コーズ,https://suelog.jp/shops/2977,0,1,0,2
コーヒーショップリオ,https://suelog.jp/shops/1835,0,3,0,34.666666666666664
ゴリゴリミートルーム,https://suelog.jp/shops/2903,0,2,0,24
ゴールデンウィークの営業日,https://suelog.jp/shops/555,0,1,0,1
サカトリーナ,https://suelog.jp/shops/2103,0,1,0,19
サカトリーナ 梅田,https://suelog.jp/shops/2103,0,3,0,10.666666666666666
サカトリーナ 梅田東通り,https://suelog.jp/shops/2103,0,3,0,32.33333333333333
サカバ・ニッチ（ｓａｋａｂａ・ｎｉｔｃｈ）,https://suelog.jp/shops/1548,0,6,0,9.666666666666666
サヤミスタイル,https://suelog.jp/shops/1703,0,18,0,8.944444444444445
サヤミスタイル,https://suelog.jp/shops/1703/shop_edit_requests/new,0,1,0,25
サヤミスタイル 予約,https://suelog.jp/shops/1703,0,13,0,8.307692307692307
サヨナラ天さん,https://suelog.jp/shops/3437,0,9,0,8.444444444444445
サヨナラ天サン,https://suelog.jp/shops/3437,0,17,0,5.764705882352941
サヨナラ天サン レビュー,https://suelog.jp/shops/3437,0,14,0,9
サロンドムーン,https://suelog.jp/shops/3197,0,1,0,6
サロンドムーンライト,https://suelog.jp/shops/3197,0,13,0,8.461538461538462
サントリー アダルト,https://suelog.jp/shops/508,0,1,0,13
サントリーアダルト,https://suelog.jp/shops/508,0,6,0,10.666666666666666
サントリーバー&ダイニング 水響亭,https://suelog.jp/shops/244,0,10,0,31.7
サンボア大阪ターミナル,https://suelog.jp/shops/2048,0,9,0,7.444444444444445
サンマルク 喫煙,https://suelog.jp/shops/3085,0,4,0,11.25
サンマルク 喫煙ブース,https://suelog.jp/shops/3085,0,1,0,8
サンマルク 堂島,https://suelog.jp/shops/3085,0,1,0,20
サンマルクカフェ 喫煙,https://suelog.jp/shops/3085,0,3,0,14.333333333333334
サンマルクカフェ 喫煙,https://suelog.jp/shops/3085/shop_edit_requests/new,0,1,0,31
サンマルクカフェ 喫煙可,https://suelog.jp/shops/3085,0,1,0,13
サンマルクカフェ 喫煙所,https://suelog.jp/shops/3085,0,2,0,8.5
サンマルクカフェ喫煙,https://suelog.jp/shops/3085,0,1,0,13
サンマルクカフェ大阪堂島店,https://suelog.jp/shops/3085,0,4,0,18
サードプレイス,https://suelog.jp/shops/1538,0,1,0,2
ザ シングル 梅田,https://suelog.jp/shops/1925,0,14,0,10.642857142857142
ザ テンプルバー,https://suelog.jp/shops/749,0,2,0,10
ザ フレッシュ,https://suelog.jp/shops/1678,0,1,0,8
ザシングル 営業時間,https://suelog.jp/shops/1925,0,1,0,5
ザシングル 梅田 口コミ,https://suelog.jp/articles/the-single-umeda-smoking-room,0,2,0,12
ザシングル梅田,https://suelog.jp/shops/1925,0,12,0,9.25
ザフレッシュ なんば,https://suelog.jp/shops/1678,0,1,0,9
ザフレッシュ 大阪,https://suelog.jp/shops/1678,0,2,0,10.5
ザ・フレッシュ,https://suelog.jp/shops/1678,0,17,0,16.88235294117647
ザ・フレッシュ 写真,https://suelog.jp/shops/1678,0,1,0,11
シスターズ,https://suelog.jp/shops/3478,0,1,0,8
シスターズ 梅田,https://suelog.jp/shops/3478,0,1,0,18
シャバーノ,https://suelog.jp/shops/1687,0,1,0,8
シャバーノ 焼き鳥,https://suelog.jp/shops/1687,0,1,0,11
シャンパンバー gypsy13,https://suelog.jp/shops/1656,0,1,0,10
ショットバー,https://suelog.jp/shops/2804,0,1,0,6
ショットバー もも,https://suelog.jp/shops/1772,0,5,0,22.6
ショットバーｑｕａｒ,https://suelog.jp/shops/3492,0,4,0,22.5
シングル 梅田,https://suelog.jp/shops/1925,0,53,0,10.226415094339623
シングル 梅田 相席,https://suelog.jp/shops/1925,0,11,0,10.545454545454545
シングル 相席屋 梅田,https://suelog.jp/shops/1925,0,8,0,12.75
シーシャ カフェ&バー c.stand シースタンド 梅田東通り商店街店,https://suelog.jp/shops/239,0,2,0,9
シーシャ カフェ＆バー c.stand シースタンド 梅田茶屋町店 北区 ２ レビュー,https://suelog.jp/shops/4208,0,8,0,10
シーシャ 北新地,https://suelog.jp/shops/3686,0,1,0,7
シーシャ 喫茶店 天満,https://suelog.jp/shops/2738,0,34,0,7.970588235294118
シーシャ 梅田,https://suelog.jp/shops/3686,0,1,0,15
シーシャ 白煙,https://suelog.jp/shops/4207,0,1,0,27
シーシャカフェ & バー appare shishaアメ村店,https://suelog.jp/shops/1305,0,1,0,10
シーシャカフェ 梅田,https://suelog.jp/articles/umeda-shisha-bar-matome,0,1,0,45
シーシャカラオケバーアイビス梅田堂山店,https://suelog.jp/shops/404,0,5,0,9.8
シーシャカラオケバーアイビス梅田堂山店 大阪市 レビュー,https://suelog.jp/shops/404,0,1,0,8
シーシャバー 北新地,https://suelog.jp/shops/3686,0,1,0,21
シーシャバーアイビス梅田堂山店,https://suelog.jp/shops/3726,0,1,0,11
シーシャ喫茶店,https://suelog.jp/shops/2738,0,1,0,13
シーシャ喫茶店 天満,https://suelog.jp/shops/2738,0,32,0,8.9375
シースタンド 東通り,https://suelog.jp/shops/239,0,1,0,6
シースタンド 梅田東通り,https://suelog.jp/shops/239,0,1,0,5
ジェット 梅田,https://suelog.jp/shops/524,0,12,0,7.166666666666667
ジス ナンバ,https://suelog.jp/shops/1778,0,2,0,14.5
ジス ナンバ レビュー,https://suelog.jp/shops/1778,0,30,0,10.4
ジス 難波,https://suelog.jp/shops/1778,0,2,0,16
ジスなんば,https://suelog.jp/shops/1778,0,1,0,12
ジス難波,https://suelog.jp/shops/1778,0,4,0,19.75
ジッピー・バー,https://suelog.jp/shops/318,0,1,0,21
ジツボ,https://suelog.jp/shops/211,0,2,0,12
ジツボ 土佐堀店,https://suelog.jp/shops/211,0,11,0,11.545454545454545
ジツボ 土佐堀店,https://suelog.jp/shops/211/shop_edit_requests/new,0,3,0,38
ジツボ 土佐堀店,https://suelog.jp/shops/211/shop_reports/new,0,2,0,46
ジビエール,https://suelog.jp/shops/3403,0,1,0,8
ジビエール 大阪,https://suelog.jp/shops/3403,0,2,0,5.5
ジャジャバー,https://suelog.jp/shops/1889,0,19,0,10
ジャズ喫茶 大阪,https://suelog.jp/shops/3057,0,1,0,1
ジャポニカサード,https://suelog.jp/shops/1908,0,1,0,11
ジャポニカサード 梅田,https://suelog.jp/shops/1908,0,10,0,12
ジャンカラ タバコ吸える,https://suelog.jp/shops/313,0,2,0,11.5
ジャンカラ 喫煙,https://suelog.jp/shops/1537,0,1,0,8
ジャンカラ 喫煙,https://suelog.jp/shops/313,0,9,0,11.666666666666666
ジャンカラ 喫煙ルーム,https://suelog.jp/shops/1537,0,1,0,33
ジャンカラ 喫煙ルーム,https://suelog.jp/shops/313,0,1,0,22
ジャンカラ 喫煙所,https://suelog.jp/shops/313,0,1,0,13
ジャンカラ 梅田,https://suelog.jp/shops/313,0,5,0,37
ジャンカラ 梅田 安い,https://suelog.jp/shops/313,0,1,0,65
ジャンカラ 梅田 芝 田町 店,https://suelog.jp/shops/313,0,4,0,38.75
ジャンカラ 梅田芝田町店,https://suelog.jp/shops/313,0,2,0,14.5
ジャンカラ 梅田芝田町店 レビュー,https://suelog.jp/shops/313,0,39,0,10.666666666666666
ジャンカラ 道頓堀店 レビュー,https://suelog.jp/shops/1537,0,5,0,12
ジャンカラ 電子タバコ,https://suelog.jp/shops/3926,0,1,0,17
ジャンカラタバコ吸える,https://suelog.jp/shops/313,0,2,0,11.5
ジュニパー,https://suelog.jp/shops/3761,0,2,0,76.5
ジュークトゥエンティ,https://suelog.jp/shops/3471,0,12,0,7
ジョリーコアン,https://suelog.jp/shops/3449,0,3,0,26.666666666666668
ジョリー・コアン,https://suelog.jp/shops/3449,0,3,0,22
ジョージアカフェ 梅田,https://suelog.jp/shops/1921/shop_reports/new,0,1,0,16
ジル 北新地,https://suelog.jp/shops/2252,0,1,0,8
ジローズジュニア,https://suelog.jp/shops/3399,0,1,0,27
ジローズジュニア girond's jr,https://suelog.jp/shops/3399,0,8,0,25.5
ジーノ お初天神,https://suelog.jp/shops/628,0,1,0,8
ジーノ カラオケバー,https://suelog.jp/shops/2897,0,2,0,8
ジーノ バー,https://suelog.jp/shops/2814,0,1,0,7
ジーノ バー,https://suelog.jp/shops/2897,0,2,0,14
ジーノ 天満,https://suelog.jp/shops/2814,0,12,0,8.5
ジーノ 梅田,https://suelog.jp/shops/2897,0,1,0,37
ジーノ 梅田,https://suelog.jp/shops/546,0,18,0,10.833333333333334
ジーノ 梅田,https://suelog.jp/shops/628,0,3,0,11.333333333333334
ジーノ天満,https://suelog.jp/shops/2814,0,7,0,9.142857142857142
ジーノ梅田,https://suelog.jp/shops/546,0,1,0,11
ジーホリック,https://suelog.jp/shops/2105,0,8,0,8.875
ジーホリック 大阪,https://suelog.jp/shops/2105,0,5,0,7.8
ジーホリック 梅田,https://suelog.jp/shops/2105,0,1,0,8
スカポンタン 天満,https://suelog.jp/shops/3929,0,4,0,4.5
スタンド q,https://suelog.jp/shops/1612,0,14,0,7.785714285714286
スタンド 健康優良不良酒場,https://suelog.jp/shops/1701,0,22,0,7.045454545454546
スタンドfab,https://suelog.jp/shops/22,0,6,0,8.166666666666668
スタンドq,https://suelog.jp/shops/1612,0,34,0,7.176470588235294
スタンドq なんば,https://suelog.jp/shops/1612,0,8,0,7.5
スタンドアルル,https://suelog.jp/shops/575,0,13,0,9.153846153846153
スタンドコノミ,https://suelog.jp/shops/3715,0,9,0,11.333333333333334
スタンド健康優良不良酒場,https://suelog.jp/shops/1701,0,25,0,5.96
スタンド呑処 大衆酒蔵 丸勝 十三店,https://suelog.jp/shops/223,0,35,0,9.228571428571428
スタンド呑処 大衆酒蔵 丸勝 十三店 メニュー,https://suelog.jp/shops/223,0,5,0,11
スタンド呑処 大衆酒蔵 丸勝 十三店 写真,https://suelog.jp/shops/223,0,5,0,10.2
スター リスト 梅田,https://suelog.jp/shops/2174,0,39,0,9.512820512820513
スターリスト,https://suelog.jp/shops/2174,0,5,0,7.6
スターリスト お初天神,https://suelog.jp/shops/2174,0,15,0,9.4
スターリスト 梅田,https://suelog.jp/shops/2174,0,48,0,9.104166666666666
スターリスト梅田,https://suelog.jp/shops/2174,0,22,0,9.136363636363637
ステーキ ishida． リンクス梅田,https://suelog.jp/shops/337,0,5,0,23.8
ステーキファイブと寿司六,https://suelog.jp/shops/2255,0,2,0,28
スナック,https://suelog.jp/shops/351,0,2,0,14
スナック kumachan,https://suelog.jp/shops/3169,0,3,0,10.333333333333334
スナック nico,https://suelog.jp/shops/553,0,1,0,5
スナック sara,https://suelog.jp/shops/661,0,1,0,5
スナック うみ,https://suelog.jp/shops/301,0,1,0,8
スナック よしこ,https://suelog.jp/shops/715,0,3,0,6.666666666666667
